facility_id,campus_id,name,operator_company,facility_type,status,latitude,longitude,geom_type,geocode_precision,coord_confidence,address,city,state,county,zip,country,size_sqft,area_basis,power_capacity_mw,power_basis,power_demand_mw,year_opened,planned_year,in_conus,included,confidence,notes,snapshot_date,dataset_version,sources_json,source_name,source_url,n_sources
dc_61423542fa9a,,Equinix Ashburn DC11,Equinix,colocation,operational,39.0148911,-77.4587995,point,parcel,high,21721 Filigree Court,Ashburn,VA,Loudoun,20147,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/298127420"", ""source_record_id"": ""way/298127420"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Ashburn"", ""addr:housenumber"": ""21721"", ""addr:postcode"": ""20147"", ""addr:state"": ""VA"", ""addr:street"": ""Filigree Court"", ""building"": ""data_center"", ""name"": ""Equinix Ashburn DC11"", ""operator"": ""Equinix"", ""operator:wikidata"": ""Q851641"", ""operator:wikipedia"": ""en:Equinix"", ""ref"": ""DC11"", ""telecom"": ""data_center"", ""website"": ""https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/washington-dc-data-centers/dc11""}}]",OpenStreetMap,https://www.openstreetmap.org/way/298127420,1
dc_131aa5f35967,,Equinix Ashburn DC3,Equinix,colocation,operational,39.0220154,-77.460235,point,parcel,high,44470 Chilum Place,Ashburn,VA,Loudoun,20147,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/298242260"", ""source_record_id"": ""way/298242260"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Ashburn"", ""addr:housenumber"": ""44470"", ""addr:postcode"": ""20147"", ""addr:state"": ""VA"", ""addr:street"": ""Chilum Place"", ""building"": ""data_center"", ""name"": ""Equinix Ashburn DC3"", ""operator"": ""Equinix"", ""operator:wikidata"": ""Q851641"", ""owner"": ""Digital Realty"", ""ref"": ""DC3"", ""telecom"": ""data_center"", ""website"": ""https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/washington-dc-data-centers/dc3""}}]",OpenStreetMap,https://www.openstreetmap.org/way/298242260,1
dc_b50a00a06b55,,Digital Realty ACC3,Digital Realty,colocation,operational,39.01988,-77.4598033,point,parcel,high,44520 Hastings Drive,,VA,Loudoun,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/298242335"", ""source_record_id"": ""way/298242335"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:housenumber"": ""44520"", ""addr:street"": ""Hastings Drive"", ""building"": ""data_center"", ""name"": ""Digital Realty ACC3"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""ref"": ""ACC3"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/298242335,1
dc_3d192293ec26,,CoreSite SV2,"CoreSite Real Estate 1656 McCarthy, L.P.",colocation,operational,37.4056857,-121.9162604,point,parcel,high,1656 McCarthy Boulevard,Milpitas,CA,Santa Clara,95035,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/299388896"", ""source_record_id"": ""way/299388896"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Milpitas"", ""addr:housenumber"": ""1656"", ""addr:postcode"": ""95035"", ""addr:state"": ""CA"", ""addr:street"": ""McCarthy Boulevard"", ""building"": ""yes"", ""clli"": ""MLPSCASD"", ""name"": ""CoreSite SV2"", ""operator"": ""CoreSite Real Estate 1656 McCarthy, L.P."", ""ref"": ""SV2"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/299388896,1
dc_49375bfb4e76,,Amazon IAD76,Amazon Web Services,hyperscale,operational,38.9937936,-77.450509,point,parcel,high,22520 Randolph Drive,Sterling,VA,Loudoun,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/299927846"", ""source_record_id"": ""way/299927846"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Sterling"", ""addr:housenumber"": ""22520"", ""addr:state"": ""VA"", ""addr:street"": ""Randolph Drive"", ""building"": ""data_center"", ""name"": ""Amazon IAD76"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""IAD76"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/299927846,1
dc_2e4b032d0260,,Amazon IAD12,Amazon Web Services,hyperscale,operational,38.988724,-77.447671,point,parcel,high,22630 Dulles Summit Court,Sterling,VA,Loudoun,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/299929061"", ""source_record_id"": ""way/299929061"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Sterling"", ""addr:housenumber"": ""22630"", ""addr:state"": ""VA"", ""addr:street"": ""Dulles Summit Court"", ""building"": ""data_center"", ""name"": ""Amazon IAD12"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""Amazon IAD12"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/299929061,1
dc_6bcbbbcd10b1,,Digital Realty ACC5,Digital Realty,colocation,operational,39.0201584,-77.4631033,point,parcel,high,44521 Hastings Drive,Ashburn,VA,Loudoun,20147,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/300162674"", ""source_record_id"": ""way/300162674"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Ashburn"", ""addr:housenumber"": ""44521"", ""addr:postcode"": ""20147"", ""addr:state"": ""VA"", ""addr:street"": ""Hastings Drive"", ""building"": ""data_center"", ""name"": ""Digital Realty ACC5"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""ref"": ""ACC5"", ""telecom"": ""data_center"", ""website"": ""https://www.digitalrealty.com/data-centers/americas/northern-virginia/acc5""}}]",OpenStreetMap,https://www.openstreetmap.org/way/300162674,1
dc_96abd1a194f0,,Digital Realty ACC6,Digital Realty,colocation,operational,39.0210261,-77.4635509,point,parcel,high,44461 Chilum Place,Ashburn,VA,Loudoun,20147,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/300162675"", ""source_record_id"": ""way/300162675"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Ashburn"", ""addr:housenumber"": ""44461"", ""addr:postcode"": ""20147"", ""addr:state"": ""VA"", ""addr:street"": ""Chilum Place"", ""building"": ""data_center"", ""name"": ""Digital Realty ACC6"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""ref"": ""ACC6"", ""telecom"": ""data_center"", ""website"": ""https://www.digitalrealty.com/data-centers/americas/northern-virginia/acc6""}}]",OpenStreetMap,https://www.openstreetmap.org/way/300162675,1
dc_2a70a9e5cc7b,,Level 3 Ashburn,Lumen Technologies,colocation,operational,39.022182,-77.4576094,point,parcel,high,,,VA,Loudoun,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/300162689"", ""source_record_id"": ""way/300162689"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""fixme"": ""Might not exist anymore"", ""name"": ""Level 3 Ashburn"", ""operator"": ""Lumen Technologies"", ""operator:wikidata"": ""Q5063092"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/300162689,1
dc_883a5d1e99b8,,Centersquare IAD4-B,Centersquare,colocation,operational,39.0221679,-77.4535946,point,parcel,high,21571 Beaumeade Circle,Ashburn,VA,Loudoun,20147,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/300163074"", ""source_record_id"": ""way/300163074"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Ashburn"", ""addr:housenumber"": ""21571"", ""addr:postcode"": ""20147"", ""addr:state"": ""VA"", ""addr:street"": ""Beaumeade Circle"", ""building"": ""data_center"", ""name"": ""Centersquare IAD4-B"", ""operator"": ""Centersquare"", ""operator:wikidata"": ""Q127304226"", ""ref"": ""IAD4-B"", ""source_ref"": ""https://centersquaredc.com/hubfs/CenterSquare/docs/Centersquare-IAD-SpecSheet.pdf"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/300163074,1
dc_69fd86e9906c,,NTT Ashburn VA1 Data Center,NTT,colocation,operational,39.0227436,-77.4548911,point,parcel,high,44664 Guilford Drive,Ashburn,VA,Loudoun,20147,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/300163083"", ""source_record_id"": ""way/300163083"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Ashburn"", ""addr:housenumber"": ""44664"", ""addr:postcode"": ""20147"", ""addr:state"": ""VA"", ""addr:street"": ""Guilford Drive"", ""building"": ""data_center"", ""clli"": ""CLPPVA01"", ""name"": ""NTT Ashburn VA1 Data Center"", ""operator"": ""NTT"", ""operator:wikidata"": ""Q1054787"", ""ref"": ""VA1"", ""telecom"": ""data_center"", ""website"": ""https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/americas/ashburn-va-1-data-center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/300163083,1
dc_65f13502c71d,,Digital Realty Phoenix PHX15,Digital Realty,colocation,operational,33.2749228,-111.8866379,point,parcel,high,2121 South Price Road,Chandler,AZ,Maricopa,85286,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/300952513"", ""source_record_id"": ""way/300952513"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Chandler"", ""addr:country"": ""US"", ""addr:housenumber"": ""2121"", ""addr:postcode"": ""85286"", ""addr:state"": ""AZ"", ""addr:street"": ""South Price Road"", ""building"": ""yes"", ""name"": ""Digital Realty Phoenix PHX15"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""ref"": ""PHX15"", ""source"": ""MapBox Satellite for the expansion of the building to the north."", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/300952513,1
dc_97c0f7fe755b,,H5 Phoenix,H5,unknown,operational,33.2769993,-111.8858906,point,parcel,high,2600 West Germann Road,Chandler,AZ,Maricopa,85286,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/300959969"", ""source_record_id"": ""way/300959969"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Chandler"", ""addr:country"": ""US"", ""addr:housenumber"": ""2600"", ""addr:postcode"": ""85286"", ""addr:state"": ""AZ"", ""addr:street"": ""West Germann Road"", ""building"": ""yes"", ""name"": ""H5 Phoenix"", ""operator"": ""H5"", ""ref"": ""Phoenix"", ""telecom"": ""data_center"", ""website"": ""https://h5datacenters.com/phoenix-data-center.html""}}]",OpenStreetMap,https://www.openstreetmap.org/way/300959969,1
dc_d9a4221014af,,CyrusOne PHX1,CyrusOne,colocation,operational,33.2708783,-111.8819954,point,parcel,high,2335 South Ellis Street,Chandler,AZ,Maricopa,85286,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/300959970"", ""source_record_id"": ""way/300959970"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Chandler"", ""addr:country"": ""US"", ""addr:housenumber"": ""2335"", ""addr:postcode"": ""85286"", ""addr:state"": ""AZ"", ""addr:street"": ""South Ellis Street"", ""addr:unit"": ""B"", ""building"": ""commercial"", ""name"": ""CyrusOne PHX1"", ""operator"": ""CyrusOne"", ""ref"": ""PHX1"", ""telecom"": ""data_center"", ""website"": ""https://www.cyrusone.com/data-centers/north-america/arizona/phx1-phx8-phoenix""}}]",OpenStreetMap,https://www.openstreetmap.org/way/300959970,1
dc_81a17a603597,,Equinix DC13,Equinix,colocation,operational,39.0125623,-77.4754047,point,parcel,high,21830 Uunet Way,Ashburn,VA,Loudoun,20147,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/300969250"", ""source_record_id"": ""way/300969250"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Ashburn"", ""addr:housenumber"": ""21830"", ""addr:postcode"": ""20147"", ""addr:state"": ""VA"", ""addr:street"": ""Uunet Way"", ""building"": ""data_center"", ""name"": ""Equinix DC13"", ""operator"": ""Equinix"", ""operator:wikidata"": ""Q851641"", ""operator:wikipedia"": ""en:Equinix"", ""ref"": ""DC13"", ""telecom"": ""data_center"", ""website"": ""https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/washington-dc-data-centers/dc13""}}]",OpenStreetMap,https://www.openstreetmap.org/way/300969250,1
dc_631371da65c8,,Digital Realty Northern Virginia IAD14,Digital Realty,colocation,operational,39.0033364,-77.4870935,point,parcel,high,43791 Devin Shafron Drive,Ashburn,VA,Loudoun,20147,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/300969614"", ""source_record_id"": ""way/300969614"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Ashburn"", ""addr:housename"": ""Bldg D"", ""addr:housenumber"": ""43791"", ""addr:postcode"": ""20147"", ""addr:street"": ""Devin Shafron Drive"", ""building"": ""data_center"", ""name"": ""Digital Realty Northern Virginia IAD14"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""owner"": ""Digital Realty"", ""ref"": ""IAD14"", ""telecom"": ""data_center"", ""website"": ""https://www.digitalrealty.com/data-centers/americas/northern-virginia/iad14""}}]",OpenStreetMap,https://www.openstreetmap.org/way/300969614,1
dc_3d20ef20699e,,Amazon Web Services Building C,Amazon Web Services,hyperscale,operational,39.0027516,-77.4854486,point,parcel,high,43831 Devin Shafron Drive,,VA,Loudoun,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/300969615"", ""source_record_id"": ""way/300969615"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:housenumber"": ""43831"", ""addr:street"": ""Devin Shafron Drive"", ""building"": ""data_center"", ""name"": ""Amazon Web Services Building C"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""owner"": ""Digital Realty"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/300969615,1
dc_2e787555193c,,Digital Realty Northern Virginia IAD12,Digital Realty,colocation,operational,39.0020229,-77.4833469,point,parcel,high,43881 Devin Shafron Drive,Ashburn,VA,Loudoun,20147,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/300969616"", ""source_record_id"": ""way/300969616"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Ashburn"", ""addr:housename"": ""Bldg B"", ""addr:housenumber"": ""43881"", ""addr:postcode"": ""20147"", ""addr:street"": ""Devin Shafron Drive"", ""building"": ""data_center"", ""name"": ""Digital Realty Northern Virginia IAD12"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""owner"": ""Digital Realty"", ""ref"": ""IAD12"", ""telecom"": ""data_center"", ""website"": ""https://www.digitalrealty.com/data-centers/americas/northern-virginia/iad12""}}]",OpenStreetMap,https://www.openstreetmap.org/way/300969616,1
dc_832cb24853a8,,Digital Realty Building A,Digital Realty,colocation,operational,39.0027414,-77.4819572,point,parcel,high,43915 Devin Shafron Drive,,VA,Loudoun,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/300969617"", ""source_record_id"": ""way/300969617"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:housenumber"": ""43915"", ""addr:street"": ""Devin Shafron Drive"", ""building"": ""data_center"", ""name"": ""Digital Realty Building A"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""owner"": ""Digital Realty"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/300969617,1
dc_524910b48583,,Digital Realty Northern Virginia IAD24,Digital Realty,colocation,operational,39.0043186,-77.484415,point,parcel,high,43830 Devin Shafron Drive,Ashburn,VA,Loudoun,20147,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/300969619"", ""source_record_id"": ""way/300969619"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Ashburn"", ""addr:housename"": ""Bldg F"", ""addr:housenumber"": ""43830"", ""addr:postcode"": ""20147"", ""addr:street"": ""Devin Shafron Drive"", ""building"": ""data_center"", ""name"": ""Digital Realty Northern Virginia IAD24"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""owner"": ""Digital Realty"", ""ref"": ""IAD24"", ""telecom"": ""data_center"", ""website"": ""https://www.digitalrealty.com/data-centers/americas/northern-virginia/iad24""}}]",OpenStreetMap,https://www.openstreetmap.org/way/300969619,1
dc_087c9c57a7c0,,Databank Ashburn IAD1,DataBank,colocation,operational,39.0154881,-77.4821555,point,parcel,high,21635 Red Rum Drive,Ashburn,VA,Loudoun,20147,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/300970759"", ""source_record_id"": ""way/300970759"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Ashburn"", ""addr:housenumber"": ""21635"", ""addr:postcode"": ""20147"", ""addr:state"": ""VA"", ""addr:street"": ""Red Rum Drive"", ""building"": ""data_center"", ""name"": ""Databank Ashburn IAD1"", ""operator"": ""DataBank"", ""operator:wikidata"": ""Q117314439"", ""ref"": ""IAD1"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/300970759,1
