facility_id,campus_id,name,operator_company,facility_type,status,compute_capabilities,latitude,longitude,geom_type,geocode_precision,coordinate_precision,coord_confidence,address,city,state,county,zip,country,size_sqft,area_basis,num_floors,power_capacity_mw,power_basis,power_demand_mw,year_opened,planned_year,in_conus,included,confidence,notes,snapshot_date,dataset_version,sources_json,source_name,source_url,n_sources,coordinate_status,verification_status,confirmed_lat,confirmed_lon,verification_evidence,verification_source,verification_confidence,verification_date,verification_method,original_lat,original_lon
dc_042da0f1f99d,,CoreSite Secaucus Campus,CoreSite,colocation,operational,,40.7841733,-74.0655505,point,parcel,building,high,2 Emerson Lane,Secaucus,NJ,Hudson,07094,US,419300.8,gross_building,,,unknown,41.93,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/451491797"", ""source_record_id"": ""way/451491797"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""medium"", ""raw_attributes"": {""building"": ""data_center""}}, {""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/714139868"", ""source_record_id"": ""way/714139868"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""CoreSite Secaucus Campus"", ""operator"": ""CoreSite"", ""operator:wikidata"": ""Q5170140"", ""telecom"": ""data_center"", ""website"": ""https://coresite.com/data-center/ny2-secaucus-nj""}}, {""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1383916144"", ""source_record_id"": ""way/1383916144"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Secaucus"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""07094"", ""addr:state"": ""NJ"", ""addr:street"": ""Emerson Lane"", ""building"": ""data_center"", ""name"": ""CoreSite NY3"", ""operator"": ""CoreSite"", ""operator:wikidata"": ""Q5170140"", ""ref"": ""NY3"", ""telecom"": ""data_center""}}, {""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/1671"", ""source_record_id"": ""1671"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""CoreSite - Secaucus (NY2)"", ""city"": ""Secaucus"", ""state"": ""NJ"", ""zipcode"": ""07094"", ""address1"": ""2 Emerson Lane"", ""org_id"": 34, ""campus_id"": 8}}, {""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/16467"", ""source_record_id"": ""16467"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""CoreSite - Secaucus (NY3)"", ""city"": ""Secaucus"", ""state"": ""NJ"", ""zipcode"": ""07094"", ""address1"": ""2 Emerson Lane"", ""org_id"": 34, ""campus_id"": null}}]",OpenStreetMap,https://www.openstreetmap.org/way/451491797,5,independently_confirmed_on_building,pending,,,,,,,,40.7841733,-74.0655505
dc_01f485c24f90,,Evocative Secaucus,Evocative,unknown,operational,,40.787552,-74.0680502,point,parcel,building,high,,,NJ,Hudson,,US,101304.6,gross_building,,,unknown,10.13,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/451497833"", ""source_record_id"": ""way/451497833"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Evocative Secaucus"", ""operator"": ""Evocative"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/451497833,1,independently_confirmed_on_building,pending,,,,,,,,40.787552,-74.0680502
dc_f2511fb5508c,,BT Radianz: 492 River Road,bt,unknown,operational,,40.8214542,-74.1341867,point,parcel,building,high,,,NJ,Essex,,US,107857.5,gross_building,,,unknown,10.79,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/452116337"", ""source_record_id"": ""way/452116337"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""BT Radianz: 492 River Road"", ""operator"": ""bt"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/452116337,1,independently_confirmed_on_building,pending,,,,,,,,40.8214542,-74.1341867
dc_f9e6c86b33a9,,Time Warner Datacenter,,unknown,operational,,39.5989606,-104.8603785,point,parcel,building,high,11011 East Peakview Avenue,Centennial,CO,Arapahoe,80111,US,33804.7,gross_building,,,unknown,3.38,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/453969917"", ""source_record_id"": ""way/453969917"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Centennial"", ""addr:housenumber"": ""11011"", ""addr:postcode"": ""80111"", ""addr:state"": ""CO"", ""addr:street"": ""East Peakview Avenue"", ""building"": ""commercial"", ""name"": ""Time Warner Datacenter"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/453969917,1,independently_confirmed_on_building,pending,,,,,,,,39.5989606,-104.8603785
dc_3afce9f03886,,Time Warner Datacenter,,unknown,operational,,39.5999328,-104.86017,point,parcel,building,high,11011 East Peakview Avenue,Centennial,CO,Arapahoe,80111,US,61435.2,gross_building,,,unknown,6.14,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/453969923"", ""source_record_id"": ""way/453969923"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Centennial"", ""addr:housenumber"": ""11011"", ""addr:postcode"": ""80111"", ""addr:state"": ""CO"", ""addr:street"": ""East Peakview Avenue"", ""building"": ""yes"", ""name"": ""Time Warner Datacenter"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/453969923,1,independently_confirmed_on_building,pending,,,,,,,,39.5999328,-104.86017
dc_97311ae7d1ad,,CyrusOne Austin Data Center III,,colocation,operational,,30.2070062,-97.7011317,point,parcel,building,high,7100 Metropolis Drive,Austin,TX,Travis,78703,US,189921.3,gross_building,,,unknown,18.99,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/455171103"", ""source_record_id"": ""way/455171103"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:housenumber"": ""7100"", ""addr:street"": ""Metropolis Drive"", ""building"": ""yes"", ""coa:place_id"": ""3308082"", ""name"": ""CyrusOne Austin Data Center III"", ""ref"": ""AUS3"", ""telecom"": ""data_center"", ""website"": ""https://www.cyrusone.com/data-centers/north-america/texas/aus3-austin""}}, {""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/713411278"", ""source_record_id"": ""way/713411278"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""medium"", ""raw_attributes"": {""telecom"": ""data_center""}}, {""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/2354"", ""source_record_id"": ""2354"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""CyrusOne Austin (Met 3)"", ""city"": ""Austin"", ""state"": ""TX"", ""zipcode"": ""78703"", ""address1"": ""7100 Metropolis Blvd"", ""org_id"": 7625, ""campus_id"": null}}]",OpenStreetMap,https://www.openstreetmap.org/way/455171103,3,independently_confirmed_on_building,pending,,,,,,,,30.2070062,-97.7011317
dc_7db3bba7c9ec,,Apollo Cable Landing Station,Apollo,unknown,operational,,40.1570435,-74.101582,point,parcel,building,high,,,NJ,Monmouth,,US,25904.6,gross_building,,,unknown,2.59,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/459188722"", ""source_record_id"": ""way/459188722"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""data_center"", ""name"": ""Apollo Cable Landing Station"", ""operator"": ""Apollo"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/459188722,1,independently_confirmed_on_building,pending,,,,,,,,40.1570435,-74.101582
dc_96450fb1f38e,,Cable & Wireless Cable Landing Station,,unknown,operational,,40.8436519,-72.8833757,point,parcel,building,high,21 Ramsey Road,Shirley,NY,Suffolk,11967,US,36746.3,gross_building,,,unknown,3.67,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/459188725"", ""source_record_id"": ""way/459188725"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Shirley"", ""addr:housenumber"": ""21"", ""addr:postcode"": ""11967"", ""addr:street"": ""Ramsey Road"", ""building"": ""commercial"", ""name"": ""Cable & Wireless Cable Landing Station"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/459188725,1,independently_confirmed_on_building,pending,,,,,,,,40.8436519,-72.8833757
dc_e4baea386a94,,Equinix Ashburn DC10,Equinix,colocation,operational,,39.0210047,-77.4514888,point,parcel,building,high,21551 Beaumeade Circle,Ashburn,VA,Loudoun,20147,US,152398.0,gross_building,,,unknown,15.24,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/460050155"", ""source_record_id"": ""way/460050155"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Ashburn"", ""addr:housenumber"": ""21551"", ""addr:postcode"": ""20147"", ""addr:street"": ""Beaumeade Circle"", ""building"": ""data_center"", ""name"": ""Equinix Ashburn DC10"", ""operator"": ""Equinix"", ""operator:wikidata"": ""Q851641"", ""owner"": ""Digital Realty"", ""ref"": ""DC10"", ""telecom"": ""data_center"", ""website"": ""https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/washington-dc-data-centers/dc10""}}]",OpenStreetMap,https://www.openstreetmap.org/way/460050155,1,independently_confirmed_on_building,pending,,,,,,,,39.0210047,-77.4514888
dc_d92a5dd0e5f6,,Amazon Web Services Datacenter Complex,Amazon Web Services,hyperscale,operational,,39.0263311,-77.4516315,point,parcel,building,high,,,VA,Loudoun,,US,1088051.0,gross_building,,,unknown,108.81,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/460053028"", ""source_record_id"": ""way/460053028"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""barrier"": ""fence"", ""landuse"": ""industrial"", ""name"": ""Amazon Web Services Datacenter Complex"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/460053028,1,on_osm_building_single_source,pending,,,,,,,,39.0263311,-77.4516315
dc_1ef09805fae1,,Amazon Web Services,Amazon Web Services,hyperscale,operational,,39.0288072,-77.4588379,point,parcel,building,high,,,VA,Loudoun,,US,1022345.5,gross_building,,,unknown,102.23,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/460053030"", ""source_record_id"": ""way/460053030"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""barrier"": ""fence"", ""landuse"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/460053030,1,independently_confirmed_on_building,pending,,,,,,,,39.0288072,-77.4588379
dc_9351a2fe0177,,Amazon IAD-61,Amazon Web Services,hyperscale,operational,,38.9158051,-77.4919869,point,parcel,building,high,,,VA,Loudoun,,US,152289.4,gross_building,,,unknown,15.23,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/460056017"", ""source_record_id"": ""way/460056017"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""data_center"", ""name"": ""Amazon IAD-61"", ""note"": ""Approximate position, waiting for new satellite imagery"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""Amazon IAD-61"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/460056017,1,independently_confirmed_on_building,pending,,,,,,,,38.9158051,-77.4919869
dc_a1ec41fa9483,,Amazon IAD58,Amazon Web Services,hyperscale,operational,,38.9865152,-77.4422565,point,parcel,building,high,,,VA,Loudoun,,US,136770.7,gross_building,,,unknown,13.68,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/460056018"", ""source_record_id"": ""way/460056018"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""medium"", ""raw_attributes"": {""landuse"": ""industrial"", ""telecom"": ""data_center""}}, {""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/697020849"", ""source_record_id"": ""way/697020849"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""data_center"", ""name"": ""Amazon IAD58"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""IAD58"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/460056018,2,on_osm_building_single_source,pending,,,,,,,,38.9865152,-77.4422565
dc_df61119311e7,,Amazon IAD51,Amazon Web Services,hyperscale,operational,,38.9914123,-77.4365107,point,parcel,building,high,,,VA,Loudoun,,US,64127.6,gross_building,,,unknown,6.41,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/460056019"", ""source_record_id"": ""way/460056019"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""data_center"", ""name"": ""Amazon IAD51"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""Amazon IAD51"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/460056019,1,independently_confirmed_on_building,pending,,,,,,,,38.9914123,-77.4365107
dc_dd2e714c19e0,,Amazon IAD56,Amazon Web Services,hyperscale,operational,,38.9905701,-77.4370586,point,parcel,building,high,,,VA,Loudoun,,US,78441.6,gross_building,,,unknown,7.84,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/460056020"", ""source_record_id"": ""way/460056020"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""data_center"", ""name"": ""Amazon IAD56"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""Amazon IAD56"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/460056020,1,on_osm_building_single_source,pending,,,,,,,,38.9905701,-77.4370586
dc_c20b2302aff2,,Amazon IAD16,Amazon Web Services,hyperscale,operational,,38.9906864,-77.4488397,point,parcel,building,high,22651 Dulles Summit Court,Sterling,VA,Loudoun,,US,75817.2,gross_building,,,unknown,7.58,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/460056023"", ""source_record_id"": ""way/460056023"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Sterling"", ""addr:housenumber"": ""22651"", ""addr:state"": ""VA"", ""addr:street"": ""Dulles Summit Court"", ""building"": ""data_center"", ""name"": ""Amazon IAD16"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""Amazon IAD16"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/460056023,1,independently_confirmed_on_building,pending,,,,,,,,38.9906864,-77.4488397
dc_dee61d200c43,,Amazon IAD15,Amazon Web Services,hyperscale,operational,,38.991708,-77.4485641,point,parcel,building,high,22631 Dulles Summit Court,Sterling,VA,Loudoun,,US,103452.7,gross_building,,,unknown,10.35,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/460056024"", ""source_record_id"": ""way/460056024"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Sterling"", ""addr:housenumber"": ""22631"", ""addr:state"": ""VA"", ""addr:street"": ""Dulles Summit Court"", ""building"": ""data_center"", ""name"": ""Amazon IAD15"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""Amazon IAD15"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/460056024,1,independently_confirmed_on_building,pending,,,,,,,,38.991708,-77.4485641
dc_ab293c583bc3,,Amazon IAD14,Amazon Web Services,hyperscale,operational,,38.7898846,-77.5482287,point,parcel,building,high,11801 Brewers Spring Road,Manassas,VA,Prince William,20109,US,118192.9,gross_building,,,unknown,11.82,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/460059465"", ""source_record_id"": ""way/460059465"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Manassas"", ""addr:housenumber"": ""11801"", ""addr:postcode"": ""20109"", ""addr:state"": ""VA"", ""addr:street"": ""Brewers Spring Road"", ""building"": ""data_center"", ""name"": ""Amazon IAD14"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""IAD14"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/460059465,1,independently_confirmed_on_building,pending,,,,,,,,38.7898846,-77.5482287
dc_71354fe4b02d,,Amazon IAD59,Amazon Web Services,hyperscale,operational,,38.7921874,-77.5484673,point,parcel,building,high,7600 Doane Drive,Manassas,VA,Prince William,20109,US,127281.6,gross_building,,,unknown,12.73,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/460060340"", ""source_record_id"": ""way/460060340"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Manassas"", ""addr:housenumber"": ""7600"", ""addr:postcode"": ""20109"", ""addr:state"": ""VA"", ""addr:street"": ""Doane Drive"", ""building"": ""data_center"", ""name"": ""Amazon IAD59"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""IAD59"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/460060340,1,independently_confirmed_on_building,pending,,,,,,,,38.7921874,-77.5484673
